 17 Apr 09:55:02 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 09:55:02 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 09:55:02 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 09:55:02 CDT 2013
 17 Apr 09:55:02 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 09:59:07 DefaultRequestDirector | tryExecute | - I/O exception (java.net.SocketException) caught when processing request: Software caused connection abort: recv failed
 17 Apr 09:59:07 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 09:59:08 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 09:59:08 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 09:59:08 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 09:59:08 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 09:59:08 CDT 2013
 17 Apr 09:59:08 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:00:58 DefaultRequestDirector | tryExecute | - I/O exception (java.net.SocketException) caught when processing request: Software caused connection abort: recv failed
 17 Apr 10:00:58 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:01:00 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:01:00 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:01:00 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:01:00 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:01:00 CDT 2013
 17 Apr 10:01:00 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:08:46 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:08:46 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:08:47 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:08:47 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:08:47 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:08:47 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:08:47 CDT 2013
 17 Apr 10:08:47 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:08:48 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:08:48 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:08:48 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:08:48 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:08:48 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:08:48 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:08:48 CDT 2013
 17 Apr 10:08:48 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:08:48 CDT 2013
 17 Apr 10:08:48 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:09:47 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:09:47 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:09:48 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:09:48 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:09:48 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:09:48 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:09:48 CDT 2013
 17 Apr 10:09:48 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:09:49 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:09:49 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:09:49 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:09:49 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:09:49 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:09:49 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:09:49 CDT 2013
 17 Apr 10:09:49 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:09:49 CDT 2013
 17 Apr 10:09:49 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:11:20 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:11:20 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:11:21 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:11:21 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:11:21 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:11:21 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:11:21 CDT 2013
 17 Apr 10:11:21 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:11:22 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:11:22 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:11:22 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:11:22 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:11:22 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:11:22 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:11:22 CDT 2013
 17 Apr 10:11:22 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:11:22 CDT 2013
 17 Apr 10:11:22 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:12:29 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:12:29 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:12:30 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:12:30 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:12:30 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:12:30 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:12:30 CDT 2013
 17 Apr 10:12:30 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:12:30 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:12:30 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:12:30 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:12:30 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:12:30 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:12:30 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:12:30 CDT 2013
 17 Apr 10:12:30 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:12:30 CDT 2013
 17 Apr 10:12:30 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:12:47 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:12:47 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:12:48 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:12:48 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:12:48 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:12:48 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:12:48 CDT 2013
 17 Apr 10:12:48 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:12:48 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:12:48 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:12:48 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:12:48 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:12:48 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:12:48 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:12:48 CDT 2013
 17 Apr 10:12:48 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:12:48 CDT 2013
 17 Apr 10:12:48 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:14:23 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:14:23 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:14:24 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:14:24 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:14:24 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:14:24 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:14:24 CDT 2013
 17 Apr 10:14:24 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:14:24 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:14:24 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:14:24 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:14:24 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:14:24 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:14:24 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:14:24 CDT 2013
 17 Apr 10:14:24 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:14:24 CDT 2013
 17 Apr 10:14:24 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:19:12 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:19:12 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:19:13 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:19:13 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:19:13 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:19:13 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:19:13 CDT 2013
 17 Apr 10:19:13 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:19:13 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:19:13 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:19:13 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:19:13 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:19:13 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:19:13 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:19:13 CDT 2013
 17 Apr 10:19:13 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:19:13 CDT 2013
 17 Apr 10:19:13 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:19:52 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:19:52 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:19:53 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:19:53 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:19:53 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:19:53 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:19:53 CDT 2013
 17 Apr 10:19:53 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:19:58 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:19:58 LogHelper | logTestCaseFooter | - Test Case Checks  = 0
 17 Apr 10:19:58 LogHelper | logTestCaseFooter | - Test Case Errors  = 0
 17 Apr 10:19:58 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:19:58 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:19:58 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:19:58 CDT 2013
 17 Apr 10:19:58 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:19:58 CDT 2013
 17 Apr 10:19:58 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:21:20 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:21:20 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:21:21 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:21:21 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:21:21 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:21:21 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:21:21 CDT 2013
 17 Apr 10:21:21 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:21:42 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:21:42 LogHelper | logTestCaseFooter | - Test Case Checks  = 0
 17 Apr 10:21:42 LogHelper | logTestCaseFooter | - Test Case Errors  = 0
 17 Apr 10:21:42 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:21:42 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:21:42 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:21:42 CDT 2013
 17 Apr 10:21:42 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:21:42 CDT 2013
 17 Apr 10:21:42 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:22:03 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:22:03 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:22:04 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:22:04 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:22:04 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:22:04 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:22:04 CDT 2013
 17 Apr 10:22:04 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:22:25 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:22:25 LogHelper | logTestCaseFooter | - Test Case Checks  = 0
 17 Apr 10:22:25 LogHelper | logTestCaseFooter | - Test Case Errors  = 0
 17 Apr 10:22:25 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:22:25 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:22:25 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:22:25 CDT 2013
 17 Apr 10:22:25 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:22:25 CDT 2013
 17 Apr 10:22:25 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:24:10 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:24:10 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:24:11 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:24:11 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:24:11 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:24:11 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:24:11 CDT 2013
 17 Apr 10:24:11 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:24:32 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:24:32 LogHelper | logTestCaseFooter | - Test Case Checks  = 0
 17 Apr 10:24:32 LogHelper | logTestCaseFooter | - Test Case Errors  = 0
 17 Apr 10:24:32 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:24:32 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:24:32 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:24:32 CDT 2013
 17 Apr 10:24:32 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:24:32 CDT 2013
 17 Apr 10:24:32 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:26:23 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:26:23 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:26:25 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:26:25 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:26:25 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:26:25 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:26:25 CDT 2013
 17 Apr 10:26:25 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:26:25 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:26:25 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:26:25 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:26:25 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:26:25 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:26:25 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:26:25 CDT 2013
 17 Apr 10:26:25 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:26:25 CDT 2013
 17 Apr 10:26:25 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:27:54 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:27:54 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:27:55 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:27:55 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:27:55 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:27:55 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:27:55 CDT 2013
 17 Apr 10:27:55 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:27:55 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:27:55 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:27:55 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:27:55 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:27:55 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:27:55 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:27:55 CDT 2013
 17 Apr 10:27:55 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:27:55 CDT 2013
 17 Apr 10:27:55 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:29:01 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:29:01 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:29:02 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:29:02 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:29:02 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:29:02 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:29:02 CDT 2013
 17 Apr 10:29:02 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:29:03 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:29:03 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:29:03 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:29:03 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:29:03 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:29:03 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:29:03 CDT 2013
 17 Apr 10:29:03 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:29:03 CDT 2013
 17 Apr 10:29:03 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:30:19 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:30:19 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:30:20 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:30:20 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:30:20 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:30:20 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:30:20 CDT 2013
 17 Apr 10:30:20 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:30:20 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:30:20 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:30:20 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:30:20 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:30:20 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:30:20 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:30:20 CDT 2013
 17 Apr 10:30:20 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:30:20 CDT 2013
 17 Apr 10:30:20 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:31:42 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:31:42 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:31:43 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:31:43 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:31:43 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:31:43 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:31:43 CDT 2013
 17 Apr 10:31:43 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:31:43 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:31:43 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:31:43 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:31:43 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:31:43 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:31:43 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:31:43 CDT 2013
 17 Apr 10:31:43 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:31:43 CDT 2013
 17 Apr 10:31:43 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:32:45 DefaultRequestDirector | tryExecute | - I/O exception (org.apache.http.NoHttpResponseException) caught when processing request: The target server failed to respond
 17 Apr 10:32:45 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:32:46 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:32:46 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:32:46 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:32:46 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:32:46 CDT 2013
 17 Apr 10:32:46 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:32:47 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:32:47 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:32:47 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:32:47 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:32:47 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:32:47 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:32:47 CDT 2013
 17 Apr 10:32:47 LogHelper | logTestCaseFooter | - Test Case End 	= Wed Apr 17 10:32:47 CDT 2013
 17 Apr 10:32:47 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:34:43 DefaultRequestDirector | tryExecute | - I/O exception (java.net.SocketException) caught when processing request: Software caused connection abort: recv failed
 17 Apr 10:34:43 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:34:44 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:34:44 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:34:44 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:34:44 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:34:44 CDT 2013
 17 Apr 10:34:44 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:35:26 DefaultRequestDirector | tryExecute | - I/O exception (java.net.SocketException) caught when processing request: Software caused connection abort: recv failed
 17 Apr 10:35:26 DefaultRequestDirector | tryExecute | - Retrying request
 17 Apr 10:35:27 LogHelper | logTestCaseSepStar | - *********************************************************************************
 17 Apr 10:35:27 LogHelper | logTestCaseHeader | - Test Case Id    = impersonatePage
 17 Apr 10:35:27 LogHelper | logTestCaseHeader | - Test Case Desc  = Validates
 17 Apr 10:35:27 LogHelper | logTestCaseHeader | - Test Case Start = Wed Apr 17 10:35:27 CDT 2013
 17 Apr 10:35:27 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:35:28 LogHelper | logTestCaseDash | - ---------------------------------------------------------------------------------
 17 Apr 10:35:28 LogHelper | logTestCaseFooter | - Test Case Checks  = 1
 17 Apr 10:35:28 LogHelper | logTestCaseFooter | - Test Case Errors  = 1
 17 Apr 10:35:28 LogHelper | logTestCaseFooter | - Test Case Known Issues = 
 17 Apr 10:35:28 LogHelper | logTestCaseFooter | - Test Case Status  = FAIL
 17 Apr 10:35:28 LogHelper | logTestCaseFooter | - Test Case Time 	= Wed Apr 17 10:35:28 CDT 2013
